date/time,MEAN
2016-12-25T22:14:00,1606.521
2016-12-29T06:22:00,1606.547
2017-01-04T20:12:00,1606.523
2017-01-08T04:21:00,1606.593
2017-01-14T18:11:00,1606.551
2017-01-18T02:19:00,1606.615
2017-01-24T16:10:00,1606.564
2017-01-28T00:18:00,1606.539
2017-02-03T14:08:00,1606.513
2017-02-06T22:17:00,1606.531
2017-02-13T12:07:00,1606.474
2017-02-16T20:15:00,1606.502
2017-02-23T10:05:00,1606.549
2017-02-26T18:14:00,1606.409
2017-03-05T08:04:00,1606.53
2017-03-08T16:12:00,1606.813
2017-03-15T06:02:00,1606.537
2017-03-25T04:01:00,1606.493
2017-04-04T01:59:00,1606.59
2017-04-07T10:08:00,1606.615
2017-04-13T23:58:00,1606.59
2017-04-17T08:06:00,1606.572
2017-04-23T21:56:00,1606.518
2017-04-27T06:05:00,1606.517
2017-05-07T04:03:00,1606.651
2017-05-17T02:02:00,1606.631
2017-05-23T15:52:00,1606.494
2017-06-02T13:50:00,1606.644
2017-06-12T11:49:00,1606.718
2017-06-22T09:47:00,1606.636
2017-07-02T07:46:00,1606.714
2017-07-12T05:45:00,1606.724
2017-07-22T03:43:00,1606.715
2017-08-01T01:42:00,1606.753
2017-08-10T23:40:00,1606.685
2017-08-20T21:39:00,1606.674
2017-08-30T19:37:00,1606.627
2017-09-07T02:51:00,1606.714
2017-09-09T17:36:00,1606.705
2017-09-19T15:34:00,1606.69
2017-09-29T13:33:00,1606.593
2017-10-09T11:31:00,1606.543
2017-10-19T09:30:00,1606.534
2017-10-29T07:28:00,1606.506
2017-11-07T05:26:00,1606.281
2017-11-08T05:27:00,1606.479
2017-11-09T13:48:00,1606.823
2017-11-18T03:25:00,1606.478
2017-11-28T01:24:00,1606.453
2017-12-07T23:22:00,1606.479
2017-12-17T21:21:00,1606.419
2017-12-27T19:19:00,1606.449
2018-01-06T17:18:00,1606.417
2018-01-16T15:17:00,1606.397
2018-01-26T13:15:00,1606.473
2018-02-05T11:14:00,1606.293
2018-02-15T09:12:00,1606.397
2018-02-25T07:11:00,1606.387
2018-03-07T05:09:00,1606.375
2018-03-17T03:08:00,1606.493
2018-03-27T01:06:00,1606.428
2018-04-05T23:05:00,1606.349
2018-04-15T21:03:00,1606.367
2018-04-25T19:02:00,1606.473
2018-05-05T17:00:00,1606.49
2018-05-15T14:59:00,1606.498
2018-05-25T12:57:00,1606.58
2018-06-02T10:47:00,1606.476
2018-06-04T10:56:00,1606.502
2018-06-14T08:54:00,1606.528
2018-06-19T07:18:00,1606.267
2018-06-24T06:53:00,1606.514
2018-07-04T04:51:00,1606.518
2018-07-08T12:10:00,1606.527
2018-07-14T02:50:00,1606.528
2018-07-24T00:48:00,1606.568
2018-08-02T22:47:00,1606.541
2018-08-04T21:44:00,1606.613
2018-08-12T20:46:00,1606.527
2018-08-22T18:44:00,1606.514
2018-09-01T16:43:00,1606.513
2018-09-11T14:41:00,1606.461
2018-09-21T12:40:00,1606.47
2018-10-01T10:38:00,1606.483
2018-10-11T08:37:00,1606.421
2018-10-21T06:35:00,1606.342
2018-10-31T04:34:00,1606.298
2018-11-10T02:32:00,1606.389
2018-11-20T00:31:00,1606.392
2018-11-29T06:34:00,1606.322
2018-11-29T22:29:00,1606.333
2018-12-09T20:28:00,1606.334
2018-12-19T18:26:00,1606.359
2018-12-29T16:25:00,1606.287
2019-01-08T14:23:00,1606.355
2019-01-18T12:22:00,1606.39
2019-01-28T10:20:00,1606.352
2019-02-07T08:19:00,1606.315
2019-02-17T06:18:00,1606.353
2019-03-09T02:15:00,1606.272
2019-03-19T00:13:00,1606.341
2019-03-28T22:12:00,1606.338
2019-04-17T18:09:00,1606.401
2019-04-27T16:07:00,1606.398
2019-05-07T14:06:00,1606.364
2019-05-17T12:04:00,1606.378
2019-05-27T10:03:00,1606.422
2019-06-06T08:01:00,1606.425
2019-06-16T06:00:00,1606.397
2019-06-26T03:58:00,1606.424
2019-07-06T01:57:00,1606.419
2019-07-15T23:55:00,1606.436
2019-07-25T21:54:00,1606.404
2019-08-04T19:52:00,1606.418
2019-08-14T17:51:00,1606.34
2019-08-24T15:50:00,1606.457
2019-09-03T13:48:00,1606.474
2019-09-13T11:47:00,1606.498
2019-09-23T09:45:00,1606.416
2019-10-03T07:44:00,1606.435
2019-10-13T05:42:00,1606.413
2019-10-23T03:41:00,1606.358
2019-11-02T01:39:00,1606.383
2019-11-11T23:38:00,1606.312
2019-11-21T21:36:00,1606.332
2019-12-01T19:35:00,1606.293
2019-12-11T17:33:00,1606.216
2019-12-21T15:32:00,1606.305
2019-12-31T13:30:00,1606.248
2020-01-10T11:29:00,1606.252
2020-01-20T09:27:00,1606.2
2020-01-30T07:26:00,1606.25
2020-02-19T03:23:00,1606.277
2020-02-29T01:21:00,1606.257
2020-03-09T23:20:00,1606.189
2020-03-19T21:19:00,1606.292
2020-03-29T19:17:00,1606.293
2020-04-08T17:16:00,1606.287
2020-04-18T15:14:00,1606.364
2020-04-28T13:13:00,1606.486
2020-05-08T11:11:00,1606.314
2020-05-18T09:10:00,1606.375
2020-05-28T07:08:00,1606.375
2020-06-07T05:07:00,1606.334
2020-06-27T01:04:00,1606.315
2020-07-06T23:02:00,1606.351
2020-07-16T21:01:00,1606.372
2020-08-05T16:58:00,1606.398
2020-08-15T14:56:00,1606.413
2020-08-25T12:55:00,1606.414
2020-09-04T10:53:00,1606.384
2020-09-14T08:52:00,1606.409
2020-09-24T06:51:00,1606.396
2020-10-04T04:49:00,1606.353
2020-10-14T02:48:00,1606.316
2020-10-24T00:46:00,1606.312
2020-11-02T22:45:00,1606.209
2020-11-12T20:43:00,1606.295
2020-11-22T18:42:00,1606.259
2020-12-02T16:40:00,1606.094
2020-12-12T14:39:00,1606.195
2020-12-22T12:37:00,1606.129
2021-01-01T10:36:00,1606.267
2021-01-11T08:34:00,1606.162
2021-01-21T06:33:00,1606.189
2021-01-31T04:31:00,1606.192
2021-02-10T02:30:00,1606.234
2021-02-20T00:28:00,1606.097
2021-03-01T22:27:00,1606.161
2021-03-11T20:25:00,1606.125
2021-03-21T18:24:00,1606.16
2021-03-31T16:22:00,1606.232
2021-04-10T14:21:00,1606.302
2021-04-20T12:20:00,1606.143
2021-04-30T10:18:00,1606.095
2021-05-10T08:17:00,1606.204
2021-05-20T06:15:00,1606.23
2021-05-30T04:14:00,1606.212
2021-06-09T02:12:00,1606.179
2021-06-19T00:11:00,1606.209
2021-06-28T22:09:00,1606.189
2021-07-08T20:08:00,1606.164
2021-07-18T18:06:00,1606.225
2021-07-28T16:05:00,1606.209
2021-08-07T14:03:00,1606.224
2021-08-17T12:02:00,1606.187
2021-08-27T10:00:00,1606.2
2021-09-06T07:59:00,1606.167
2021-09-16T05:57:00,1606.198
2021-09-26T03:56:00,1606.166
2021-10-06T01:54:00,1606.17
2021-10-15T23:53:00,1606.059
2021-10-25T21:52:00,1606.047
2021-11-04T19:50:00,1606.062
2021-11-14T17:49:00,1606.021
2021-11-24T15:47:00,1605.96
2021-12-04T13:46:00,1605.992
2021-12-14T11:44:00,1605.93
2021-12-24T09:43:00,1605.97
2022-01-03T07:41:00,1605.986
2022-01-13T05:40:00,1605.968
2022-01-23T03:38:00,1605.969
2022-02-02T01:37:00,1605.965
2022-02-11T23:35:00,1605.941
2022-02-21T21:34:00,1605.968
2022-03-03T19:32:00,1605.897
2022-03-13T17:31:00,1605.959
2022-03-23T15:29:00,1605.999
2022-04-02T13:28:00,1606.115
2022-04-12T11:27:00,1606.13
2022-04-22T09:25:00,1606.156
2022-05-02T07:24:00,1606.128
2022-05-12T05:23:00,1606.193
2022-05-22T03:21:00,1606.201
2022-06-01T01:20:00,1606.238
2022-06-10T23:18:00,1606.252
2022-06-20T21:17:00,1606.257
2022-06-30T19:15:00,1606.251
2022-07-10T17:14:00,1606.304
2022-07-20T15:12:00,1606.279
2022-07-30T13:11:00,1606.265
2022-08-09T11:09:00,1606.294
2022-08-19T09:08:00,1606.316
2022-08-29T07:06:00,1606.238
2022-09-08T05:05:00,1606.231
2022-09-18T03:03:00,1606.24
2022-09-28T01:02:00,1606.265
2022-10-07T23:00:00,1606.177
2022-10-17T20:59:00,1606.155
2022-10-27T18:57:00,1606.189
2022-11-06T16:56:00,1606.127
2022-11-16T14:55:00,1606.195
2022-11-26T12:53:00,1606.23
2022-12-06T10:52:00,1606.105
2022-12-16T08:50:00,1606.056
2022-12-26T06:49:00,1606.047
2023-01-05T04:47:00,1606.08
2023-01-15T02:46:00,1606.035
2023-01-25T00:44:00,1606.05
2023-02-03T22:43:00,1606.028
2023-02-13T20:41:00,1606.016
2023-02-23T18:40:00,1605.989
2023-03-05T16:38:00,1606.025
2023-03-15T14:37:00,1606.026
2023-03-25T12:35:00,1606.005
2023-04-04T10:34:00,1606.021
2023-04-14T08:32:00,1606.048
2023-04-24T06:31:00,1606.084
2023-05-04T04:29:00,1606.073
2023-05-14T02:28:00,1606.054
2023-05-24T00:26:00,1606.121
